election,election_date,precinct_code,precinct_name,contest,choice,votes,vote_pct,row_type
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-2-25),Rep Cory Noonan,746,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-2-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-2-25),Undervotes,136,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-2-25),Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-3-25),Rep Beth Seibert,751,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-3-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-3-25),Undervotes,131,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Commissioner (1-3-25),Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Prosecuting Attorney,Rep Destiny Caldwell,745,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For Prosecuting Attorney,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Prosecuting Attorney,Undervotes,137,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Prosecuting Attorney,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Clerk of the Court of Common Pleas,Rep Jennifer McBride,739,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For Clerk of the Court of Common Pleas,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Clerk of the Court of Common Pleas,Undervotes,143,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Clerk of the Court of Common Pleas,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Sheriff,Rep Matthew B. Treglia,767,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For Sheriff,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Sheriff,Undervotes,115,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Sheriff,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Recorder,Rep Mona S. Losh,751,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For County Recorder,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Recorder,Undervotes,131,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Recorder,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Treasurer,Rep Krista Bohn,751,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For County Treasurer,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Treasurer,Undervotes,131,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Treasurer,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Engineer,Rep Brion Rhodes,751,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For County Engineer,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Engineer,Undervotes,131,,tally
2024 General Election,2024-11-05,0057,Jackson A,For County Engineer,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Coroner,Rep John T. Meyer,748,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For Coroner,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Coroner,Undervotes,134,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Coroner,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Member of State Board of Education (1st District),Kristie Reighard,644,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For Member of State Board of Education (1st District),Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Member of State Board of Education (1st District),Undervotes,238,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Member of State Board of Education (1st District),Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Judge of the Court of Common Pleas (1-1-25),Rep Terri L. Kohlrieser,682,100.00%,choice
2024 General Election,2024-11-05,0057,Jackson A,For Judge of the Court of Common Pleas (1-1-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Judge of the Court of Common Pleas (1-1-25),Undervotes,200,,tally
2024 General Election,2024-11-05,0057,Jackson A,For Judge of the Court of Common Pleas (1-1-25),Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,State Issue 1,NO,720,83.82%,choice
2024 General Election,2024-11-05,0057,Jackson A,State Issue 1,YES,139,16.18%,choice
2024 General Election,2024-11-05,0057,Jackson A,State Issue 1,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,State Issue 1,Undervotes,23,,tally
2024 General Election,2024-11-05,0057,Jackson A,State Issue 1,Contest Totals,882,,tally
2024 General Election,2024-11-05,0057,Jackson A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,For the Tax Levy,466,55.28%,choice
2024 General Election,2024-11-05,0057,Jackson A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Against the Tax Levy,377,44.72%,choice
2024 General Election,2024-11-05,0057,Jackson A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Overvotes,0,,tally
2024 General Election,2024-11-05,0057,Jackson A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Undervotes,39,,tally
2024 General Election,2024-11-05,0057,Jackson A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Contest Totals,882,,tally
2024 General Election,2024-11-05,0058,Jackson B,STATISTICS,Ballots Cast - Total,843,,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Rep Donald J. Trump,735,87.40%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Dem Kamala D. Harris,96,11.42%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Npc Richard Duncan,3,0.36%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Lib Chase Oliver,3,0.36%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Candidate Withdrawn,3,0.36%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Write-In: (Invalid),1,0.12%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Opc Peter Sonski,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Write-In: Shiva Ayyadurai / Crystal,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Write-In: Cornel West / Melina,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Write-In: Christ Garrity / Cody,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Write-In: William Nalbach / Willis,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Write-In Totals,1,0.12%,tally
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Overvotes,2,,tally
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Undervotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For President and Vice President,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-1-25),Rep Megan E. Shanahan,685,86.49%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-1-25),Dem Michael P. Donnelly,107,13.51%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-1-25),Overvotes,1,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-1-25),Undervotes,50,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-1-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-2-25),Rep Joseph T. Deters,697,85.84%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-2-25),Dem Melody J. Stewart,115,14.16%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-2-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-2-25),Undervotes,31,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (1-2-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (UTE 12-31-26),Rep Daniel R. Hawkins,693,85.87%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (UTE 12-31-26),Dem Lisa Forbes,114,14.13%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (UTE 12-31-26),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (UTE 12-31-26),Undervotes,36,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Justice of the Supreme Court (UTE 12-31-26),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Rep Bernie Moreno,675,81.03%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Dem Sherrod Brown,131,15.73%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Lib Don Kissick,26,3.12%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Write-In: (Invalid),1,0.12%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Write-In: Stephen Faris,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Write-In: David Allen Pastorius,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Write-In: Nathan Russell,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Write-In: Tariq Shabazz,0,0.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Write-In Totals,1,0.12%,tally
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Undervotes,10,,tally
2024 General Election,2024-11-05,0058,Jackson B,For U.S. Senator,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Representative to Congress (4th District),Rep Jim Jordan,716,86.16%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Representative to Congress (4th District),Dem Tamie Wilson,115,13.84%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Representative to Congress (4th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Representative to Congress (4th District),Undervotes,12,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Representative to Congress (4th District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For State Senator (12th District),Rep Susan Manchester,709,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For State Senator (12th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For State Senator (12th District),Undervotes,134,,tally
2024 General Election,2024-11-05,0058,Jackson B,For State Senator (12th District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For State Representative (78th District),Rep Matt Huffman,722,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For State Representative (78th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For State Representative (78th District),Undervotes,121,,tally
2024 General Election,2024-11-05,0058,Jackson B,For State Representative (78th District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Appeals (2-9-25) (3rd District),Rep John R. Willamowski,720,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Appeals (2-9-25) (3rd District),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Appeals (2-9-25) (3rd District),Undervotes,123,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Appeals (2-9-25) (3rd District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-2-25),Rep Cory Noonan,707,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-2-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-2-25),Undervotes,136,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-2-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-3-25),Rep Beth Seibert,701,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-3-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-3-25),Undervotes,142,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Commissioner (1-3-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Prosecuting Attorney,Rep Destiny Caldwell,707,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Prosecuting Attorney,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Prosecuting Attorney,Undervotes,136,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Prosecuting Attorney,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Clerk of the Court of Common Pleas,Rep Jennifer McBride,708,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Clerk of the Court of Common Pleas,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Clerk of the Court of Common Pleas,Undervotes,135,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Clerk of the Court of Common Pleas,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Sheriff,Rep Matthew B. Treglia,748,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Sheriff,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Sheriff,Undervotes,95,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Sheriff,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Recorder,Rep Mona S. Losh,714,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For County Recorder,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Recorder,Undervotes,129,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Recorder,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Treasurer,Rep Krista Bohn,714,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For County Treasurer,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Treasurer,Undervotes,129,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Treasurer,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Engineer,Rep Brion Rhodes,701,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For County Engineer,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Engineer,Undervotes,142,,tally
2024 General Election,2024-11-05,0058,Jackson B,For County Engineer,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Coroner,Rep John T. Meyer,708,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Coroner,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Coroner,Undervotes,135,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Coroner,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Member of State Board of Education (1st District),Kristie Reighard,605,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Member of State Board of Education (1st District),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Member of State Board of Education (1st District),Undervotes,238,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Member of State Board of Education (1st District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Common Pleas (1-1-25),Rep Terri L. Kohlrieser,666,100.00%,choice
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Common Pleas (1-1-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Common Pleas (1-1-25),Undervotes,177,,tally
2024 General Election,2024-11-05,0058,Jackson B,For Judge of the Court of Common Pleas (1-1-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,State Issue 1,NO,694,84.53%,choice
2024 General Election,2024-11-05,0058,Jackson B,State Issue 1,YES,127,15.47%,choice
2024 General Election,2024-11-05,0058,Jackson B,State Issue 1,Overvotes,0,,tally
2024 General Election,2024-11-05,0058,Jackson B,State Issue 1,Undervotes,22,,tally
2024 General Election,2024-11-05,0058,Jackson B,State Issue 1,Contest Totals,843,,tally
2024 General Election,2024-11-05,0058,Jackson B,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,For the Tax Levy,434,54.45%,choice
2024 General Election,2024-11-05,0058,Jackson B,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Against the Tax Levy,363,45.55%,choice
2024 General Election,2024-11-05,0058,Jackson B,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Overvotes,1,,tally
2024 General Election,2024-11-05,0058,Jackson B,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Undervotes,45,,tally
2024 General Election,2024-11-05,0058,Jackson B,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,STATISTICS,Ballots Cast - Total,843,,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Rep Donald J. Trump,718,85.37%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Dem Kamala D. Harris,116,13.79%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Npc Richard Duncan,3,0.36%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Write-In: (Invalid),3,0.36%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Opc Peter Sonski,1,0.12%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Lib Chase Oliver,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Candidate Withdrawn,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Write-In: Shiva Ayyadurai / Crystal,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Write-In: Cornel West / Melina,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Write-In: Christ Garrity / Cody,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Write-In: William Nalbach / Willis,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Write-In Totals,3,0.36%,tally
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Undervotes,2,,tally
2024 General Election,2024-11-05,0059,Marion A,For President and Vice President,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-1-25),Rep Megan E. Shanahan,666,84.95%,choice
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-1-25),Dem Michael P. Donnelly,118,15.05%,choice
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-1-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-1-25),Undervotes,59,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-1-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-2-25),Rep Joseph T. Deters,685,84.26%,choice
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-2-25),Dem Melody J. Stewart,128,15.74%,choice
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-2-25),Overvotes,1,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-2-25),Undervotes,29,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (1-2-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (UTE 12-31-26),Rep Daniel R. Hawkins,686,84.80%,choice
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (UTE 12-31-26),Dem Lisa Forbes,123,15.20%,choice
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (UTE 12-31-26),Overvotes,1,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (UTE 12-31-26),Undervotes,33,,tally
2024 General Election,2024-11-05,0059,Marion A,For Justice of the Supreme Court (UTE 12-31-26),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Rep Bernie Moreno,667,79.98%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Dem Sherrod Brown,146,17.51%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Lib Don Kissick,21,2.52%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Write-In: Stephen Faris,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Write-In: David Allen Pastorius,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Write-In: Nathan Russell,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Write-In: Tariq Shabazz,0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Write-In: (Invalid),0,0.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Write-In Totals,0,0.00%,tally
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Undervotes,9,,tally
2024 General Election,2024-11-05,0059,Marion A,For U.S. Senator,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Representative to Congress (4th District),Rep Jim Jordan,698,83.79%,choice
2024 General Election,2024-11-05,0059,Marion A,For Representative to Congress (4th District),Dem Tamie Wilson,135,16.21%,choice
2024 General Election,2024-11-05,0059,Marion A,For Representative to Congress (4th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Representative to Congress (4th District),Undervotes,10,,tally
2024 General Election,2024-11-05,0059,Marion A,For Representative to Congress (4th District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For State Senator (12th District),Rep Susan Manchester,704,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For State Senator (12th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For State Senator (12th District),Undervotes,139,,tally
2024 General Election,2024-11-05,0059,Marion A,For State Senator (12th District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For State Representative (78th District),Rep Matt Huffman,716,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For State Representative (78th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For State Representative (78th District),Undervotes,127,,tally
2024 General Election,2024-11-05,0059,Marion A,For State Representative (78th District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Judge of the Court of Appeals (2-9-25) (3rd District),Rep John R. Willamowski,703,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For Judge of the Court of Appeals (2-9-25) (3rd District),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Judge of the Court of Appeals (2-9-25) (3rd District),Undervotes,140,,tally
2024 General Election,2024-11-05,0059,Marion A,For Judge of the Court of Appeals (2-9-25) (3rd District),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-2-25),Rep Cory Noonan,711,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-2-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-2-25),Undervotes,132,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-2-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-3-25),Rep Beth Seibert,705,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-3-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-3-25),Undervotes,138,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Commissioner (1-3-25),Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Prosecuting Attorney,Rep Destiny Caldwell,697,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For Prosecuting Attorney,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Prosecuting Attorney,Undervotes,146,,tally
2024 General Election,2024-11-05,0059,Marion A,For Prosecuting Attorney,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Clerk of the Court of Common Pleas,Rep Jennifer McBride,702,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For Clerk of the Court of Common Pleas,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Clerk of the Court of Common Pleas,Undervotes,141,,tally
2024 General Election,2024-11-05,0059,Marion A,For Clerk of the Court of Common Pleas,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Sheriff,Rep Matthew B. Treglia,724,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For Sheriff,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Sheriff,Undervotes,119,,tally
2024 General Election,2024-11-05,0059,Marion A,For Sheriff,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Recorder,Rep Mona S. Losh,702,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For County Recorder,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Recorder,Undervotes,141,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Recorder,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Treasurer,Rep Krista Bohn,703,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For County Treasurer,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Treasurer,Undervotes,140,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Treasurer,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Engineer,Rep Brion Rhodes,698,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For County Engineer,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Engineer,Undervotes,145,,tally
2024 General Election,2024-11-05,0059,Marion A,For County Engineer,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Coroner,Rep John T. Meyer,699,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For Coroner,Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Coroner,Undervotes,144,,tally
2024 General Election,2024-11-05,0059,Marion A,For Coroner,Contest Totals,843,,tally
2024 General Election,2024-11-05,0059,Marion A,For Member of State Board of Education (1st District),Kristie Reighard,617,100.00%,choice
2024 General Election,2024-11-05,0059,Marion A,For Member of State Board of Education (1st District),Overvotes,0,,tally
2024 General Election,2024-11-05,0059,Marion A,For Member of State Board of Education (1st District),Undervotes,226,,tally
