election,election_date,precinct_code,precinct_name,contest,choice,votes,vote_pct,row_type
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Council 4th Ward - Lima,Rebecca Ruth Kreher,107,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Council 4th Ward - Lima,Total Votes Cast,293,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Council 4th Ward - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Council 4th Ward - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Council 4th Ward - Lima,Contest Totals,294,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Sandra J. Monfort,214,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Maralee Sullivan,141,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Write-In Totals,17,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Write-In: Not Valid,10,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Write-In: Sally Windle,7,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Total Votes Cast,372,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Undervotes,510,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Contest Totals,882,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,For the Tax Levy,242,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Against the Tax Levy,47,,choice
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Total Votes Cast,289,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Undervotes,5,,tally
2019 General Election,2019-11-05,0017,Lima 4D,For Member of Board of Education - Lima,Contest Totals,294,,tally
2019 General Election,2019-11-05,0018,Lima 5A,STATISTICS,Ballots Cast - Total,46,,choice
2019 General Election,2019-11-05,0018,Lima 5A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For President of City Council - Lima,Josiah Mathews,24,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For President of City Council - Lima,John G. Nixon,20,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For President of City Council - Lima,Total Votes Cast,44,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For President of City Council - Lima,Undervotes,2,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For President of City Council - Lima,Contest Totals,46,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Sandra J. Monfort,34,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Maralee Sullivan,16,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Write-In Totals,1,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Write-In: Sally Windle,0,,choice
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Total Votes Cast,51,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Undervotes,87,,tally
2019 General Election,2019-11-05,0018,Lima 5A,For Member of Board of Education - Lima,Contest Totals,138,,tally
2019 General Election,2019-11-05,0019,Lima 5B,STATISTICS,Ballots Cast - Total,50,,choice
2019 General Election,2019-11-05,0019,Lima 5B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For President of City Council - Lima,Josiah Mathews,27,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For President of City Council - Lima,John G. Nixon,22,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For President of City Council - Lima,Total Votes Cast,49,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For President of City Council - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For President of City Council - Lima,Contest Totals,50,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Sandra J. Monfort,45,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Maralee Sullivan,11,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Write-In Totals,0,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Write-In: Not Valid,0,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Write-In: Sally Windle,0,,choice
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Total Votes Cast,56,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Undervotes,94,,tally
2019 General Election,2019-11-05,0019,Lima 5B,For Member of Board of Education - Lima,Contest Totals,150,,tally
2019 General Election,2019-11-05,0020,Lima 5C,STATISTICS,Ballots Cast - Total,96,,choice
2019 General Election,2019-11-05,0020,Lima 5C,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For President of City Council - Lima,Josiah Mathews,55,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For President of City Council - Lima,John G. Nixon,37,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For President of City Council - Lima,Total Votes Cast,92,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For President of City Council - Lima,Undervotes,4,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For President of City Council - Lima,Contest Totals,96,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Sandra J. Monfort,73,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Maralee Sullivan,26,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Write-In Totals,4,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Write-In: Not Valid,3,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Write-In: Sally Windle,1,,choice
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Total Votes Cast,103,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Undervotes,185,,tally
2019 General Election,2019-11-05,0020,Lima 5C,For Member of Board of Education - Lima,Contest Totals,288,,tally
2019 General Election,2019-11-05,0021,Lima 5D,STATISTICS,Ballots Cast - Total,73,,choice
2019 General Election,2019-11-05,0021,Lima 5D,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For President of City Council - Lima,Josiah Mathews,38,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For President of City Council - Lima,John G. Nixon,34,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For President of City Council - Lima,Total Votes Cast,72,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For President of City Council - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For President of City Council - Lima,Contest Totals,73,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Governing Board of ESC - Allen,Ann Best,2,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Governing Board of ESC - Allen,Total Votes Cast,2,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Governing Board of ESC - Allen,Undervotes,2,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Governing Board of ESC - Allen,Contest Totals,4,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Michael C. Armentrout,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Rob Foley,1,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Timothy McKinney,1,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Jackie Place,2,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Phil White,1,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Total Votes Cast,5,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Overvotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Undervotes,1,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Bath,Contest Totals,6,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Sandra J. Monfort,50,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Maralee Sullivan,28,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Write-In Totals,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Write-In: Not Valid,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Write-In: Sally Windle,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Total Votes Cast,78,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Undervotes,135,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Lima,Contest Totals,213,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Yvonne E. Marrs,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Stephanie Neal,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,William J. Shively,0,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Total Votes Cast,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Overvotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Undervotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Contest Totals,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,For the Tax Levy,53,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Against the Tax Levy,20,,choice
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Total Votes Cast,73,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Overvotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Undervotes,0,,tally
2019 General Election,2019-11-05,0021,Lima 5D,For Member of Board of Education - Perry,Contest Totals,73,,tally
2019 General Election,2019-11-05,0022,Lima 6A,STATISTICS,Ballots Cast - Total,173,,choice
2019 General Election,2019-11-05,0022,Lima 6A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For President of City Council - Lima,Josiah Mathews,74,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For President of City Council - Lima,John G. Nixon,88,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For President of City Council - Lima,Total Votes Cast,162,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For President of City Council - Lima,Undervotes,11,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For President of City Council - Lima,Contest Totals,173,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Council 6th Ward - Lima,Derry L. Glenn,75,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Council 6th Ward - Lima,Cleven Jones,97,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Council 6th Ward - Lima,Total Votes Cast,172,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Council 6th Ward - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Council 6th Ward - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Council 6th Ward - Lima,Contest Totals,173,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Sandra J. Monfort,121,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Maralee Sullivan,62,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Write-In Totals,6,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Write-In: Not Valid,3,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Write-In: Sally Windle,3,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Total Votes Cast,189,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Undervotes,330,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Contest Totals,519,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,For the Tax Levy,119,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Against the Tax Levy,44,,choice
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Total Votes Cast,163,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Undervotes,10,,tally
2019 General Election,2019-11-05,0022,Lima 6A,For Member of Board of Education - Lima,Contest Totals,173,,tally
2019 General Election,2019-11-05,0023,Lima 6B,STATISTICS,Ballots Cast - Total,155,,choice
2019 General Election,2019-11-05,0023,Lima 6B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For President of City Council - Lima,Josiah Mathews,70,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For President of City Council - Lima,John G. Nixon,75,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For President of City Council - Lima,Total Votes Cast,145,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For President of City Council - Lima,Undervotes,10,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For President of City Council - Lima,Contest Totals,155,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Council 6th Ward - Lima,Derry L. Glenn,95,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Council 6th Ward - Lima,Cleven Jones,59,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Council 6th Ward - Lima,Total Votes Cast,154,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Council 6th Ward - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Council 6th Ward - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Council 6th Ward - Lima,Contest Totals,155,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Sandra J. Monfort,124,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Maralee Sullivan,39,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Write-In Totals,1,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Write-In: Sally Windle,0,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Total Votes Cast,164,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Undervotes,301,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Contest Totals,465,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,For the Tax Levy,112,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Against the Tax Levy,38,,choice
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Total Votes Cast,150,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Undervotes,5,,tally
2019 General Election,2019-11-05,0023,Lima 6B,For Member of Board of Education - Lima,Contest Totals,155,,tally
2019 General Election,2019-11-05,0024,Lima 6C,STATISTICS,Ballots Cast - Total,155,,choice
2019 General Election,2019-11-05,0024,Lima 6C,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For President of City Council - Lima,Josiah Mathews,70,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For President of City Council - Lima,John G. Nixon,63,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For President of City Council - Lima,Total Votes Cast,133,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For President of City Council - Lima,Undervotes,22,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For President of City Council - Lima,Contest Totals,155,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Council 6th Ward - Lima,Derry L. Glenn,99,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Council 6th Ward - Lima,Cleven Jones,56,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Council 6th Ward - Lima,Total Votes Cast,155,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Council 6th Ward - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Council 6th Ward - Lima,Undervotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Council 6th Ward - Lima,Contest Totals,155,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Governing Board of ESC - Allen,Ann Best,13,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Governing Board of ESC - Allen,Total Votes Cast,13,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Governing Board of ESC - Allen,Undervotes,21,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Governing Board of ESC - Allen,Contest Totals,34,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Sandra J. Monfort,102,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Maralee Sullivan,30,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Write-In Totals,2,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Write-In: Sally Windle,1,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Total Votes Cast,134,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Undervotes,280,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Lima,Contest Totals,414,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Yvonne E. Marrs,5,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Stephanie Neal,10,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,William J. Shively,10,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Total Votes Cast,25,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Overvotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Undervotes,26,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Contest Totals,51,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,For the Tax Levy,91,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Against the Tax Levy,55,,choice
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Total Votes Cast,146,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Overvotes,0,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Undervotes,9,,tally
2019 General Election,2019-11-05,0024,Lima 6C,For Member of Board of Education - Perry,Contest Totals,155,,tally
2019 General Election,2019-11-05,0025,Lima 7A,STATISTICS,Ballots Cast - Total,172,,choice
2019 General Election,2019-11-05,0025,Lima 7A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For President of City Council - Lima,Josiah Mathews,53,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For President of City Council - Lima,John G. Nixon,116,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For President of City Council - Lima,Total Votes Cast,169,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For President of City Council - Lima,Undervotes,3,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For President of City Council - Lima,Contest Totals,172,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Governing Board of ESC - Allen,Ann Best,15,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Governing Board of ESC - Allen,Total Votes Cast,15,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Governing Board of ESC - Allen,Undervotes,17,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Governing Board of ESC - Allen,Contest Totals,32,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Elida,Pat Schymanski,9,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Elida,Brenda Stocker,11,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Elida,Total Votes Cast,20,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Elida,Undervotes,12,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Elida,Contest Totals,32,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Sandra J. Monfort,125,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Maralee Sullivan,57,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Write-In Totals,8,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Write-In: Sally Windle,7,,choice
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Total Votes Cast,190,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Undervotes,278,,tally
2019 General Election,2019-11-05,0025,Lima 7A,For Member of Board of Education - Lima,Contest Totals,468,,tally
2019 General Election,2019-11-05,0026,Lima 7B,STATISTICS,Ballots Cast - Total,161,,choice
2019 General Election,2019-11-05,0026,Lima 7B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For President of City Council - Lima,Josiah Mathews,45,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For President of City Council - Lima,John G. Nixon,101,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For President of City Council - Lima,Total Votes Cast,146,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For President of City Council - Lima,Undervotes,15,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For President of City Council - Lima,Contest Totals,161,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Sandra J. Monfort,112,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Maralee Sullivan,88,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Write-In Totals,5,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Write-In: Sally Windle,4,,choice
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Total Votes Cast,205,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Undervotes,278,,tally
2019 General Election,2019-11-05,0026,Lima 7B,For Member of Board of Education - Lima,Contest Totals,483,,tally
2019 General Election,2019-11-05,0027,Lima 7C,STATISTICS,Ballots Cast - Total,158,,choice
